LOAN_ID,DATE,CUSTOMER_AGE,TOTAL_PAID,TOTAL_DUE_TODAY,BALANCE,DAYS_PAST_DUE,CLOSING_BALANCE,ADVANCE,BALANCE_DUE_TO_DATE,ARREARS,BALANCE_DUE_STATUS,PAYMENT,EXPECTED_PAYMENT,FIRST_PAYMENT,FIRST_EXPECTED_PAYMENT,ACCOUNT_STATUS_L1,ACCOUNT_STATUS_L2,RETURN_DATE,SALE_DATE,CREDIT_CHECK_DONE,PAYMENT_AMOUNT,ADJUSTMENT_AMOUNT,PREPAYMENT_AMOUNT,DEPOSIT,WEEKLY_RATE,CREDIT_EXPIRY,NEXT_INVOICE_DATE,,DISCOUNT,OVERPAYMENT_AMOUNT,MAX_PAYMENT_DATE,INITIAL_PAY,TOTAL_PAID_WITH_ADJUSTMENTS_15D
rec17AkR8XWgQYXgz,12/30/2025,252,13899,71139,81090,245,81090,0,-57240,57240,Arrears,0,1590,0,0,First Month Default with inventory,Return,00:00.0,4/22/2025,Y LOAN,,,0,12309,1590,4/29/2025,1/6/2026,,0,0,4/22/2025,13899,13899
recEWcKLT9nuYoVDe,12/30/2025,468,25099,67819,42720,363,42720,0,-42720,42720,Arrears,0,0,0,0,Write Off,PAR 30,,9/18/2024,Y LOAN,,,0,7499,1160,1/1/2025,12/31/2025,,0,0,2/4/2025,8659,25099
rec6SLZjFiLxBpfl0,12/30/2025,572,13929,77139,63210,544,63210,0,-63210,63210,Arrears,0,0,0,0,First Month Default without inventory over 30,FMD,,6/6/2024,Y LOAN,,,0,8499,1320,7/4/2024,1/1/2026,,0,0,11/17/2024,9819,13929
recA5Clo9yY9kwlyT,12/30/2025,699,26389,45539,19150,510,19150,0,-19150,19150,Arrears,0,0,0,0,Write Off,PAR 30,,1/31/2024,Y LOAN,,,0,5499,770,8/7/2024,12/31/2025,,0,0,8/2/2024,6269,26389
recpZJYBahyo3cwX9,12/30/2025,344,57389,68629,11240,78,11240,0,-11240,11240,Arrears,0,0,0,0,Blocked 61-90,PAR 30,,1/20/2025,Y LOAN,,,0,9869,1130,10/13/2025,1/5/2026,,0,0,12/29/2025,15519,57389
recBq6QUkOsCiDbpv,12/30/2025,824,9919,44479,34560,789,34560,0,-34560,34560,Arrears,0,0,0,0,Write Off,PAR 30,,9/28/2023,Y LOAN,,,0,5999,740,11/2/2023,1/1/2026,,0,0,11/10/2023,6739,9919
recoKKo0udHWcwumB,12/30/2025,288,10819,36659,33440,232,33440,0,-25840,25840,Arrears,0,0,0,0,Cancelled Returned past 3 mths,Return,00:00.0,3/17/2025,Y LOAN,,,0,4739,760,5/12/2025,1/5/2026,,0,0,5/4/2025,5499,10819
rec0irET1Oyn9i2SU,12/30/2025,40,5699,5699,23920,0,23920,0,0,0,up to date,0,0,0,0,Existing Active,Active,,11/20/2025,Y LOAN,,,0,2579,520,1/1/2026,1/1/2026,,0,0,12/26/2025,3099,5699
rec8UnoT3gzQdLXck,12/30/2025,42,6199,12379,52530,35,52530,0,-6180,6180,Arrears,0,1030,0,0,First Payment Default,FPD,,11/18/2025,Y LOAN,,,0,5169,1030,11/25/2025,1/6/2026,,0,0,11/18/2025,6199,6199
rechUDAuiyxTk72SC,12/30/2025,811,34699,49099,14400,573,14400,0,-14400,14400,Arrears,0,0,0,0,Lost Write Off,PAR 30,,10/11/2023,Y LOST,,,0,7499,800,6/5/2024,12/31/2025,,0,0,5/29/2024,8299,34699
recbJMzmQhE3U36e9,12/30/2025,116,20099,22839,34650,0,34650,0,0,0,up to date,0,0,0,0,Existing Active,Active,,9/5/2025,Y LOAN,,,0,6009,990,1/2/2026,1/2/2026,,0,0,12/20/2025,6999,22839
recs7lJB5zqXkcdq7,12/30/2025,510,72899,72999,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,8/7/2024,Y LOAN,,,0,7999,1250,7/30/2025,12/31/2025,,100,0,9/5/2025,9249,72899
recduCF9h9hiu8W3w,12/30/2025,302,59999,59999,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Cash,Paid Off,,3/3/2025,Y CASH,,,0,15599,1800,3/10/2025,1/5/2026,,0,0,3/4/2025,59999,59999
recsNZvKUhCzyjwf8,12/30/2025,302,0,47499,47499,302,47499,0,-47499,47499,Arrears,0,0,0,0,First 2 days Return,Return,00:00.0,3/3/2025,Y CASH,,,0,12309,1590,3/3/2025,1/5/2026,,0,0,,47499,0
recTyeNVsJrmIw7GV,12/30/2025,180,26199,79199,108120,173,108120,0,-53000,53000,Arrears,0,0,0,0,First Payment Default,FPD,,7/3/2025,Y LOAN,,,0,24079,2120,7/10/2025,1/1/2026,,0,0,7/3/2025,26199,26199
rec96d4poqStIp10x,12/30/2025,111,12019,23899,50760,76,50760,0,-11880,11880,Arrears,0,0,0,0,Blocked 61-90,PAR 30,,9/10/2025,Y LOAN,,,0,6619,1080,10/15/2025,12/31/2025,,0,0,10/16/2025,7699,12019
recsZoUJHNzFCWGgj,12/30/2025,507,9879,80259,70380,500,70380,0,-70380,70380,Arrears,0,0,0,0,First Payment Default,FPD,,8/10/2024,Y LOAN,,,0,8499,1380,8/17/2024,1/3/2026,,0,0,8/10/2024,9879,9879
recrfsu1Bzmwc4bDF,12/30/2025,276,75909,75909,19080,0,19080,0,0,0,up to date,0,0,0,0,Existing Active,Active,,3/29/2025,Y LOAN,,,0,12309,1590,1/3/2026,1/3/2026,,0,0,12/27/2025,13899,75909
recirZZQLHj7fFY1X,12/30/2025,138,28999,28999,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Cash,Paid Off,,8/14/2025,Y CASH,,,0,5489,910,8/21/2025,1/1/2026,,0,0,8/14/2025,28999,28999
recfeBEEj4EX3trQK,12/30/2025,34,13219,13219,50760,0,50760,0,0,0,up to date,0,0,0,0,Existing Active,Active,,11/26/2025,Y LOAN,,,0,7819,1080,12/31/2025,12/31/2025,,0,0,12/24/2025,8899,13219
recEUqGYwDIPufPte,12/30/2025,460,90079,90079,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,9/26/2024,Y LOAN,,,0,12599,1490,9/25/2025,1/1/2026,,0,0,9/8/2025,14089,90079
recjh5lGq672scSza,12/30/2025,173,80950,109019,65319,0,65319,1641,1641,0,advance,0,0,0,0,Existing Active,Active,,7/10/2025,Y LOAN,,,0,47019,2480,1/1/2026,1/1/2026,,0,0,12/25/2025,49499,110660
rectWgxmxIntke4LR,12/30/2025,393,65999,68339,0,0,0,0,-2340,2340,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,12/2/2024,Y LOAN,,,0,7499,1170,11/17/2025,1/5/2026,,2340,0,7/10/2025,8669,65999
recH4JI2OadFptOHY,12/30/2025,657,40899,40899,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,3/13/2024,Y LOAN,,,0,4499,700,3/12/2025,12/31/2025,,0,0,3/26/2025,5199,40899
rec0rU1Q1H4nt5A9A,12/30/2025,193,51489,83439,65490,46,65490,0,-14610,14610,Arrears,0,0,0,0,Blocked 31-60,PAR 30,,6/20/2025,Y LOAN,,,0,24079,2120,11/14/2025,1/2/2026,,0,0,12/29/2025,26199,68829
recygs5nglSr4cXsy,12/30/2025,953,63159,63159,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,5/22/2023,Y LOAN,,,0,6999,1080,5/20/2024,1/5/2026,,0,0,7/17/2024,8079,63159
recTqzsxvKOvp31co,12/30/2025,182,71490,93799,63609,0,63609,0,-2359,2359,Arrears,0,2450,0,0,Existing Active,Active,,7/1/2025,Y LOAN,,,0,27649,2450,12/30/2025,1/6/2026,,0,0,12/18/2025,30099,91440
recOkzljB3kudrkKq,12/30/2025,367,71039,71039,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,12/28/2024,Y LOAN,,,0,10199,1170,12/27/2025,1/3/2026,,0,0,7/1/2025,11369,71039
rec3N7P788CwiqJu9,12/30/2025,831,44479,44479,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,9/21/2023,Y LOAN,,,0,5999,740,9/19/2024,1/1/2026,,0,0,9/11/2024,6739,44479
recKNZ127fzZgXeFY,12/30/2025,262,44499,42049,0,0,0,2450,2450,0,advance,0,0,0,0,Paid Off Loan,Paid Off,,4/12/2025,Y LOAN,,,0,5949,950,1/17/2026,1/3/2026,,10850,0,10/9/2025,6899,44499
recTmkC85lcG4XvFU,12/30/2025,517,47899,47899,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,7/31/2024,Y LOAN,,,0,6299,800,7/30/2025,12/31/2025,,0,0,9/17/2025,7099,47899
recGwgVJd31qK8YvK,12/30/2025,29,15099,10319,43630,0,43630,4780,4780,0,advance,0,0,0,0,New Active,Active,,12/1/2025,Y LOAN,,,0,5169,1030,2/2/2026,1/5/2026,,0,0,12/24/2025,6199,15099
recbYQDJBuc6fFmSH,12/30/2025,229,25099,66699,72000,180,72000,0,-41600,41600,Arrears,0,0,0,0,Lost Write Off,PAR 30,,5/15/2025,Y LOST,,,0,13899,1600,7/3/2025,1/1/2026,,0,0,6/18/2025,15499,25099
recESVgweIu6eVRIq,12/30/2025,92,58099,59399,69700,1,69700,0,-1300,1300,Arrears,0,0,0,0,Inactive 01-07,Inactive,,9/29/2025,Y LOAN,,,0,34199,1800,12/29/2025,1/5/2026,,0,0,12/29/2025,35999,58099
rect7ewFkEHWpWj96,12/30/2025,65,12469,12469,34860,0,34860,0,0,0,up to date,0,0,0,0,Existing Active,Active,,10/26/2025,Y LOAN,,,0,4169,830,1/4/2026,1/4/2026,,0,0,12/28/2025,4999,12469
recFtY2pjLzILvESq,12/30/2025,444,21554,68159,46605,360,46605,0,-46605,46605,Arrears,0,0,0,0,Cancelled Returned past 3 mths,Return,00:00.0,10/12/2024,Y LOAN,,,0,6799,1180,1/4/2025,1/3/2026,,0,0,1/17/2025,7979,21554
recE4OBS0hzI7AsoW,12/30/2025,402,66214,142279,64820,241,64820,0,-64820,64820,Arrears,0,0,0,0,Write Off,PAR 30,,11/23/2024,Y LOAN,,,0,25799,2240,5/3/2025,1/3/2026,,0,0,12/13/2025,28039,77459
recnvcj3oCrfPEXPw,12/30/2025,792,44939,45039,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,10/30/2023,Y LOAN,,,0,4999,770,10/21/2024,1/5/2026,,100,0,10/21/2024,5769,44939
rec3ptdAPKZILHs44,12/30/2025,762,40039,89939,49900,636,49900,0,-49900,49900,Arrears,0,0,0,0,Write Off,PAR 30,,11/29/2023,Y LOAN,,,0,13499,1470,4/3/2024,12/31/2025,,0,0,3/16/2024,14969,40039
recrLMlCmAEEINKsU,12/30/2025,34,44659,44659,121730,0,121730,0,0,0,up to date,0,0,0,0,Existing Active,Active,,11/26/2025,Y LOAN,,,0,31709,2590,12/31/2025,12/31/2025,,0,0,12/23/2025,34299,44659
reconWqMJMW1VIabY,12/30/2025,24,39029,39029,115680,0,115680,0,0,0,up to date,0,0,0,0,New Active,Active,,12/6/2025,Y LOAN,,,0,29389,2410,1/3/2026,1/3/2026,,0,0,12/27/2025,31799,39029
receh5BM1ulB05YdJ,12/30/2025,759,6739,44479,37740,752,37740,0,-37740,37740,Arrears,0,0,0,0,First Payment Default,FPD,,12/2/2023,Y LOAN,,,0,5999,740,12/9/2023,1/3/2026,,0,0,12/2/2023,6739,6739
rec4MUCvuiMDiJh4c,12/30/2025,157,12019,31459,50760,122,50760,0,-19440,19440,Arrears,0,0,0,0,Write Off,PAR 30,,7/26/2025,Y LOAN,,,0,6619,1080,8/30/2025,1/3/2026,,0,0,8/23/2025,7699,12019
recoXGu5uWvTngtmd,12/30/2025,655,73379,73379,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,3/15/2024,Y LOAN,,,0,11499,1190,3/14/2025,1/2/2026,,0,0,3/10/2025,12689,73379
recuX1ahwgTFsdYkx,12/30/2025,55,9469,11219,39590,20,39590,0,-1750,1750,Arrears,0,0,0,0,Inactive 15-30,PAR 7,,11/5/2025,Y LOAN,,,0,4339,860,12/10/2025,12/31/2025,,0,0,11/23/2025,5199,9469
recB4rqXuamOOZFbp,12/30/2025,207,36879,53029,48490,74,48490,0,-16150,16150,Arrears,0,0,0,0,Blocked 61-90,PAR 30,,6/6/2025,Y LOAN,,,0,8929,1470,10/17/2025,1/2/2026,,0,0,12/16/2025,10399,36879
recIJxg2H2u4CfsBA,12/30/2025,164,15539,47969,66270,164,66270,0,-47969,47969,Arrears,0,0,0,0,First 2 days Return,Return,00:00.0,7/19/2025,Y LOAN,,,0,8489,1410,7/19/2025,1/3/2026,,0,0,7/19/2025,15539,0
recAFN79TXk3I3I0M,12/30/2025,145,46799,46799,44950,0,44950,0,0,0,up to date,0,0,0,0,Existing Active,Active,,8/7/2025,Y LOAN,,,0,16349,1450,1/1/2026,1/1/2026,,0,0,12/25/2025,17799,46799
recBlC6oBPaLH2ofv,12/30/2025,227,29149,37299,26200,59,26200,0,-8150,8150,Arrears,0,0,0,0,Blocked 31-60,PAR 30,,5/17/2025,Y LOAN,,,0,5949,950,11/1/2025,1/3/2026,,0,0,12/27/2025,6899,29149
recHjwR1fIWulr8u0,12/30/2025,1008,78499,104919,0,0,0,0,-26420,26420,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,3/28/2023,Y LOAN,,,0,15999,1710,12/5/2023,1/6/2026,,26420,0,9/26/2023,17709,78499
recpBFvqK62jvPMad,12/30/2025,748,100409,153079,52670,545,52670,0,-52670,52670,Arrears,0,0,0,0,Lost Write Off,PAR 30,,12/13/2023,Y LOST,,,0,33999,2290,7/3/2024,12/31/2025,,0,0,6/26/2024,36289,100409
recUrxCeGxd5Pm4t9,12/30/2025,543,154444,171399,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,7/5/2024,Y LOAN,,,0,30999,2700,6/27/2025,1/2/2026,,16955,0,6/28/2025,33699,171299
reca6Lh60Y1KPEsLH,12/30/2025,57,16459,17539,47520,1,47520,0,-1080,1080,Arrears,0,0,0,0,Inactive 01-07,Inactive,,11/3/2025,Y LOAN,,,0,7819,1080,12/29/2025,1/5/2026,,0,0,12/22/2025,8899,16459
rec2AhIetyZr11ceV,12/30/2025,799,29694,45039,15345,575,15345,0,-15345,15345,Arrears,0,0,0,0,Cancelled Returned past 3 mths,Return,00:00.0,10/23/2023,Y LOAN,,,0,4999,770,6/3/2024,1/5/2026,,0,0,6/16/2024,5769,29694
recG3zVNUgWukL07k,12/30/2025,133,28999,28999,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Cash,Paid Off,,8/19/2025,Y CASH,,,0,5489,910,8/26/2025,1/6/2026,,0,0,8/19/2025,28999,28999
recy7iTRrAfVNLiLW,12/30/2025,61,9899,15399,51700,26,51700,0,-4400,4400,Arrears,0,0,0,0,Inactive 15-30,PAR 7,,10/30/2025,Y LOAN,,,0,5499,1100,12/4/2025,1/1/2026,,0,0,11/20/2025,6599,10999
recuXz88qBeMExpCN,12/30/2025,570,59459,80259,20800,318,20800,0,-20800,20800,Arrears,0,0,0,0,Cancelled Returned past 3 mths,Return,00:00.0,6/8/2024,Y LOAN,,,0,8499,1380,2/15/2025,1/3/2026,,0,0,2/21/2025,9879,59459
recyPDuKuFypLVFVD,12/30/2025,372,13439,63579,50140,330,50140,0,-50140,50140,Arrears,0,0,0,0,Write Off,PAR 30,,12/23/2024,Y LOAN,,,0,6899,1090,2/3/2025,1/5/2026,,0,0,2/3/2025,7989,13439
recLinpSL2LIWsyFZ,12/30/2025,452,8939,50219,41280,424,41280,0,-41280,41280,Arrears,0,0,0,0,First Month Default without inventory over 30,FMD,,10/4/2024,Y LOAN,,,0,5499,860,11/1/2024,1/2/2026,,0,0,10/25/2024,6359,8939
recapUP1NzmVlgu3W,12/30/2025,315,83859,85449,11130,0,11130,0,-1590,1590,Arrears,0,1590,0,0,Existing Active,Active,,2/18/2025,Y LOAN,,,0,12309,1590,12/30/2025,1/6/2026,,0,0,12/26/2025,13899,83859
recmALTFv9BXkio1m,12/30/2025,216,22199,48199,53300,139,53300,0,-26000,26000,Arrears,0,0,0,0,Write Off,PAR 30,,5/28/2025,Y LOAN,,,0,7899,1300,8/13/2025,12/31/2025,,0,0,8/12/2025,9199,22199
recnwSRdBzH1k1FnH,12/30/2025,209,9551,40379,49278,153,49278,0,-24638,24638,Arrears,0,0,0,0,Write Off,PAR 30,,6/4/2025,Y LOAN,,,0,6779,1120,7/30/2025,12/31/2025,,0,0,7/22/2025,7899,15741
recA23HlyUGSieeqZ,12/30/2025,784,58799,57399,0,0,0,1400,1400,0,advance,0,0,0,0,Paid Off Loan,Paid Off,,11/7/2023,Y LOAN,,,0,7999,950,11/12/2024,1/6/2026,,0,1400,5/10/2025,8949,58799
rec3FldX9aWG4sB4F,12/30/2025,642,10459,45559,35100,593,35100,0,-35100,35100,Arrears,0,0,0,0,Cancelled Returned past 3 mths,Return,00:00.0,3/28/2024,Y LOAN,,,0,4999,780,5/16/2024,1/1/2026,,0,0,5/9/2024,5779,10459
receaGpW1qbv6fyKw,12/30/2025,129,103499,58359,0,0,0,45140,45140,0,advance,0,0,0,0,Paid Off Loan,Paid Off,,8/23/2025,Y LOAN,,,0,21879,1920,6/13/2026,1/3/2026,,18220,0,11/24/2025,23799,103499
recBl4noRbtmdiBrC,12/30/2025,502,81999,94319,12320,194,12320,0,-12320,12320,Arrears,0,0,0,0,Write Off,PAR 30,,8/15/2024,Y LOAN,,,0,13199,1560,6/19/2025,1/1/2026,,0,0,11/16/2025,14759,81999
reclFueEUtBafZbW2,12/30/2025,27,47579,40139,111600,0,111600,7440,7440,0,advance,0,0,0,0,New Active,Active,,12/3/2025,Y LOAN,,,0,30219,2480,1/21/2026,12/31/2025,,0,0,12/22/2025,32699,47579
recLIAJuBRzeaU57z,12/30/2025,572,9019,51259,42240,544,42240,0,-42240,42240,Arrears,0,0,0,0,Cancelled Returned past 3 mths,Return,00:00.0,6/6/2024,Y LOAN,,,0,5499,880,7/4/2024,1/1/2026,,0,0,7/1/2024,6379,9019
recmCH5jwOxjUhpTO,12/30/2025,115,13192,15159,25067,17,25067,0,-1967,1967,Arrears,0,0,0,0,Inactive 15-30,PAR 7,,9/6/2025,Y LOAN,,,0,3939,660,12/13/2025,1/3/2026,,0,0,12/21/2025,4599,13192
recBR2chZHCTfV9xn,12/30/2025,834,43379,43479,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,9/18/2023,Y LOAN,,,0,4999,740,9/9/2024,1/5/2026,,100,0,9/7/2024,5739,43379
reccuztH0qkNum051,12/30/2025,575,67719,67819,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,6/3/2024,Y LOAN,,,0,7499,1160,5/26/2025,1/5/2026,,100,0,5/4/2025,8659,67719
reckrI1XS3Xb2aMc9,12/30/2025,59,43779,43779,88580,0,88580,0,0,0,up to date,0,0,0,0,Existing Active,Active,,11/1/2025,Y LOAN,,,0,25239,2060,1/3/2026,1/3/2026,,0,0,12/28/2025,27299,43779
reclzPn4E76EcXE8T,12/30/2025,2,25499,25499,98940,0,98940,0,0,0,up to date,0,0,0,0,New Active,Active,,12/28/2025,Y LOAN,,,0,23559,1940,1/4/2026,1/4/2026,,0,0,12/28/2025,25499,25499
reca2edKidGqCBYUe,12/30/2025,50,18599,20789,62470,8,62470,0,-2190,2190,Arrears,0,0,0,0,Inactive 08-14,PAR 7,,11/10/2025,Y LOAN,,,0,9829,1370,12/22/2025,1/5/2026,,0,0,12/29/2025,11199,18599
recpOis2zR0pSrvJa,12/30/2025,337,37999,37999,0,0,0,0,0,0,up to date,0,0,0,0,Cancelled Returned in 3 mths,Return,00:00.0,1/27/2025,Y CASH,,,0,9869,1130,2/3/2025,1/5/2026,,0,0,1/27/2025,37999,37999
recHlsgZ0yPnbXLKH,12/30/2025,15,12869,13939,68200,1,68200,0,-1070,1070,Arrears,0,0,0,0,First Month Default without inventory 01-07,Inactive,,12/15/2025,Y LOAN,,,0,9829,1370,12/29/2025,1/5/2026,,0,0,12/28/2025,11199,12869
rec6aFhRIgGuW9SkG,12/30/2025,398,46079,46079,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,11/27/2024,Y LOAN,,,0,4999,790,10/29/2025,12/31/2025,,0,0,10/8/2025,8949,46079
reciBLDHG3OpBXrHh,12/30/2025,542,67819,67819,0,0,0,4000,4000,0,advance,0,0,0,0,Paid Off Loan,Paid Off,,7/6/2024,Y LOAN,,,0,7499,1160,7/26/2025,1/3/2026,,0,0,8/26/2025,8659,71819
recSXOrLJECEBG9JI,12/30/2025,490,41939,42039,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,8/27/2024,Y LOAN,,,0,4599,720,8/26/2025,1/6/2026,,100,0,9/17/2025,5319,42039
recrYXR7cLbJSDhPZ,12/30/2025,38,6199,11349,52530,31,52530,0,-5150,5150,Arrears,0,0,0,0,First Payment Default,FPD,,11/22/2025,Y LOAN,,,0,5169,1030,11/29/2025,1/3/2026,,0,0,11/22/2025,6199,6199
recqZj4fhcWO1Z2DT,12/30/2025,566,51159,51259,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,6/12/2024,Y LOAN,,,0,5499,880,6/4/2025,12/31/2025,,100,0,3/21/2025,6379,51159
reczTEkcr7S7BPuI8,12/30/2025,208,40439,40379,24580,0,24580,60,60,0,advance,0,0,0,0,Existing Active,Active,,6/5/2025,Y LOAN,,,0,6779,1120,1/1/2026,1/1/2026,,0,0,12/27/2025,7899,40439
recqf4vQgZ6oSMAc4,12/30/2025,46,19439,19419,61630,0,61630,20,20,0,advance,0,0,0,0,Existing Active,Active,,11/14/2025,Y LOAN,,,0,9829,1370,1/2/2026,1/2/2026,,0,0,12/26/2025,11199,19439
reckCSeZDAhkYLACm,12/30/2025,526,67819,67819,0,0,0,1060,1060,0,advance,0,0,0,0,Paid Off Loan,Paid Off,,7/22/2024,Y LOAN,,,0,7499,1160,7/21/2025,1/5/2026,,0,0,8/5/2025,8659,68879
recDZwxCx7jN69U8A,12/30/2025,124,24919,28459,43660,19,43660,0,-3540,3540,Arrears,0,0,0,0,Inactive 15-30,PAR 7,,8/28/2025,Y LOAN,,,0,7219,1180,12/11/2025,1/1/2026,,0,0,12/5/2025,8399,24919
recbaC1IDVBXmC7fr,12/30/2025,649,24020,90079,66059,586,66059,0,-66059,66059,Arrears,0,0,0,0,Cancelled Returned past 3 mths,Return,00:00.0,3/21/2024,Y LOAN,,,0,9999,1540,5/23/2024,1/1/2026,,0,0,5/23/2024,11539,24020
recHqWXQidi3XgBQR,12/30/2025,56,73209,77339,74340,0,74340,0,-4130,4130,Arrears,0,4130,0,0,Existing Active,Active,,11/4/2025,Y LOAN,,,0,40169,4130,12/30/2025,1/6/2026,,0,0,12/18/2025,44299,73209
recpEhEjbanRGplTc,12/30/2025,53,16499,13199,46200,0,46200,3300,3300,0,advance,0,0,0,0,Existing Active,Active,,11/7/2025,Y LOAN,,,0,5499,1100,1/23/2026,1/2/2026,,0,0,12/28/2025,5499,16499
reckMSxLKdxJCnWfI,12/30/2025,647,9679,53839,44160,619,44160,0,-44160,44160,Arrears,0,0,0,0,First Month Default without inventory over 30,FMD,,3/23/2024,Y LOAN,,,0,5999,920,4/20/2024,1/3/2026,,0,0,4/6/2024,6919,9679
rec2APLvC2omKRQWc,12/30/2025,344,79019,82929,6850,15,6850,0,-3910,3910,Arrears,0,0,0,0,Inactive 15-30,PAR 7,,1/20/2025,Y LOAN,,,0,9429,1470,12/15/2025,1/5/2026,,0,0,12/26/2025,10899,79019
rechFj4mbyWmDp42v,12/30/2025,172,21199,21899,19600,4,19600,0,-700,700,Arrears,0,0,0,0,Inactive 01-07,Inactive,,7/11/2025,Y LOAN,,,0,4399,700,12/26/2025,1/2/2026,,0,0,12/21/2025,5099,21199
rec52YB39i1DPtELv,12/30/2025,151,69189,69189,50700,0,50700,0,0,0,up to date,0,0,0,0,Existing Active,Active,,8/1/2025,Y LOAN,,,0,32009,1690,1/2/2026,1/2/2026,,0,0,12/25/2025,33699,69189
recC81eGUc2x43fVG,12/30/2025,627,40899,45559,0,0,0,0,-4660,4660,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,4/12/2024,Y LOAN,,,0,4999,780,2/28/2025,1/2/2026,,4660,0,10/7/2024,5779,40899
recxnbsfAMVtIrhVw,12/30/2025,183,10829,35779,45940,120,45940,0,-18940,18940,Arrears,0,0,0,0,Write Off,PAR 30,,6/30/2025,Y LOAN,,,0,6619,1080,9/1/2025,1/5/2026,,0,0,12/5/2025,7699,16839
recx9mRBpfCXNNiMV,12/30/2025,591,53219,53319,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,5/18/2024,Y LOAN,,,0,5999,910,5/10/2025,1/3/2026,,100,0,6/28/2025,6909,53219
recZjZLInYokz0d8c,12/30/2025,455,54019,68159,14140,175,14140,0,-14140,14140,Arrears,0,1180,0,0,Write Off,PAR 30,,10/1/2024,Y LOAN,,,0,6799,1180,7/8/2025,1/6/2026,,0,0,7/1/2025,7979,54019
recTA8Q0DH4qJtBJc,12/30/2025,302,47499,47499,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Cash,Paid Off,,3/3/2025,Y CASH,,,0,12309,1590,3/10/2025,1/5/2026,,0,0,3/3/2025,47499,47499
recsiH4xEyrxWN8uD,12/30/2025,648,45439,45539,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,3/22/2024,Y LOAN,,,0,5499,770,3/14/2025,1/2/2026,,100,0,3/1/2025,6269,45439
rec2wNKSIr3ElpaZ3,12/30/2025,232,35649,38249,0,0,0,0,-2600,2600,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,5/12/2025,Y LOST,,,0,5949,950,12/15/2025,1/5/2026,,19700,0,11/25/2025,6899,35649
recQUS8qUSjGvuJeH,12/30/2025,778,81199,81199,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,11/13/2023,Y LOAN,,,0,10999,1350,11/11/2024,1/5/2026,,0,0,11/1/2024,12349,81199
recCiDd7Jio4AH2FQ,12/30/2025,517,132959,133059,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,7/31/2024,Y LOAN,,,0,14499,2280,7/23/2025,12/31/2025,,100,0,7/24/2025,16779,132959
rec6g1B6sgusvftNZ,12/30/2025,274,54279,56579,10000,0,10000,4640,4640,0,advance,0,0,0,0,Existing Active,Active,,3/31/2025,Y LOAN,,,0,7779,1220,1/26/2026,1/5/2026,,0,0,12/20/2025,8999,61219
recQGVjuJVcAkL2vs,12/30/2025,794,58359,58439,0,0,0,0,-80,80,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,10/28/2023,Y LOAN,,,0,7999,970,10/19/2024,1/3/2026,,80,0,3/3/2025,8969,58359
recq9ef2FRUAP0s0w,12/30/2025,202,6849,29799,42500,188,42500,0,-22950,22950,Arrears,0,0,0,0,First Month Default without inventory over 30,FMD,,6/11/2025,Y LOAN,,,0,5149,850,6/25/2025,12/31/2025,,0,0,6/11/2025,5999,6849
rec0tDiRS3GjEdHfT,12/30/2025,623,8679,68859,60180,616,60180,0,-60180,60180,Arrears,0,1180,0,0,First Payment Default,FPD,,4/16/2024,Y LOAN,,,0,7499,1180,4/23/2024,1/6/2026,,0,0,4/16/2024,8679,8679
